,Name,Track_ID,Album,Artist,Artist_ID,Artist_Genre,Duration_ms,Popularity,Explicit,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Playlist
93,I Want You (feat. braev),4erSEnRWE2diyHCfEjzW5Z,I Want You (feat. braev),Yotto,5Dyfxq0ZrFjjeFBdSNxDbo,"['edm', 'finnish edm', 'progressive house']",258295,53,False,0.404,0.674,8,-9.056,1,0.0469,0.0128,0.155,0.0832,0.0364,123.948,Chill_Tracks
94,Rolling Back,1WoBED8U50OSvX8HpfQlsC,Rolling Back,TWO LANES,7mnuMLgvXdCWzyB4sQCG7k,"['tropical house', 'uk dance']",238000,53,False,0.692,0.614,0,-12.747,0,0.0413,0.394,0.534,0.0818,0.0446,118.02,Chill_Tracks
95,Fruit&Sun,69cmKJCT4thXR1qT1g34w7,The Color of Nothing,ford.,7ItbAZITSFxSy5LJChXe18,"['vapor soul', 'vapor twitch']",177857,53,False,0.761,0.54,5,-10.041,0,0.0746,0.704,0.897,0.127,0.2,108.032,Chill_Tracks
96,Way Back Home,5ORJq9RvKIVGf1pVWWTUB7,Way Back Home,Lonely in the Rain,42KUul1wLmOdQCEYf3MweS,['new french touch'],184509,53,False,0.521,0.493,1,-10.006,1,0.0479,0.595,0.166,0.127,0.0517,107.107,Chill_Tracks
97,New Fires,6I7nESv5d9zf9DcEA9I25u,New Fires,Christian Löffler,3tSvlEzeDnVbQJBTkIA6nO,"['electronica', 'hamburg electronic', 'microhouse', 'minimal techno', 'new french touch', 'organic electronic', 'pop ambient']",251591,53,False,0.712,0.569,6,-10.819,0,0.0348,0.346,0.492,0.0794,0.241,116.016,Chill_Tracks
98,Sights,5UNnhT9Ni6tW72zFLADsjy,Sights,Attom,1Xq5wasmlEwC6TqCqJtP5o,"['new french touch', 'tropical house', 'vapor soul', 'vapor twitch']",214772,53,False,0.611,0.744,8,-6.463,1,0.0663,0.171,0.768,0.154,0.0408,110.019,Chill_Tracks
99,Manila Palm,4AoQ3IvQqXjFhvtVyrGfGn,Juno,Parra for Cuva,238y1dKPtMeFEpX3Y6H1Vr,"['downtempo', 'electronica', 'new french touch', 'tropical house']",273679,52,False,0.647,0.717,1,-8.709,0,0.0351,0.234,0.886,0.0853,0.158,111.01,Chill_Tracks
0,To Feel Alive,52Ef7FHOaP7KRzlhTrw8LC,To Feel Alive,Forester,3d13oWvwmjcodRr3NzdArc,['tropical house'],209364,52,False,0.637,0.782,7,-8.174,0,0.0378,0.432,0.114,0.291,0.0792,118.022,Chill_Tracks
1,Wairau Bay,3cUUVRG0w6BmUgd4Jvq7MZ,Wairau Bay,Duke Boara,6EL8x2zkCRGzb32jvrSI56,[],208355,52,False,0.615,0.757,10,-7.694,0,0.037,0.054,0.885,0.138,0.191,125.061,Chill_Tracks
2,Nightwhisper,3SYO8wU4bEgIYt7AeGRIwG,Nightwhisper,Jody Wisternoff,5gTVJRQmuS88nOhhdHqErL,"['bristol electronic', 'progressive house', 'progressive trance house']",217000,52,False,0.674,0.894,1,-6.386,1,0.0341,0.0013,0.915,0.165,0.141,119.962,Chill_Tracks
3,Afterglow,4Ir2UxDlAm01qmv3eSZYlP,Afterglow,Nils Hoffmann,6sOEMfvCfHQ9dhSWyamXVb,"['deep minimal techno', 'progressive house', 'tropical house']",206601,52,False,0.469,0.673,5,-8.943,0,0.0439,0.0405,0.44,0.129,0.236,113.999,Chill_Tracks
4,Bound,1iOPoPTFROlTeYpJik7VMs,Unfurl,RY X,2KjAo6wVc9d2WcxdxSArpV,['indie folk'],298213,52,False,0.517,0.389,5,-17.285,0,0.0391,0.887,0.38,0.0982,0.0363,116.917,Chill_Tracks
5,La Luna,2co18Ij6kdf3kcfp5zm2Bv,Arkade Destinations Tulum,Various Artists,0LyfQWJT6nXafLPZqxe9Of,[],357383,52,False,0.758,0.522,8,-12.401,0,0.0718,0.0233,0.876,0.0835,0.134,106.993,Chill_Tracks
6,Us,63yVhTOpbvjkA4kvH1O2yi,Us,Juno Mamba,5RAHYRgJdI1D82IANP5yYL,[],291657,52,False,0.557,0.776,2,-7.975,1,0.0323,0.121,0.776,0.326,0.404,119.975,Chill_Tracks
7,Comfort,2BmB9dEutF0cDtI5IbT8IE,"Going Home, Vol. 1",Khazali,4YrYwip7DToQ8tj6r7ZFVd,['modern alternative pop'],217366,52,False,0.673,0.642,0,-11.907,1,0.0449,0.326,0.0274,0.109,0.0744,115.973,Chill_Tracks
8,The Letter,6Drks6dbqYCZ303NPH4c6T,Letter EP,Chris Malinchak,5UVzX8pQe6bb5ueNdfViih,"['deep house', 'nu disco', 'tropical house']",235435,52,False,0.729,0.621,7,-14.886,0,0.042,0.0111,0.938,0.0656,0.322,126.015,Chill_Tracks
9,Finish Line,1kJrbr22WU1Sa8NIc4KbBh,Finish Line,Alex Keeper,4hxy6gamr697jKBPSmHcpB,['new french touch'],166000,52,False,0.755,0.772,0,-8.034,1,0.037,0.161,0.572,0.107,0.0395,119.983,Chill_Tracks
10,Something Was Real,7HXqYIF5kMN1XY52GWQKrZ,Something Was Real,Eli & Fur,5CkVLGKUJkIc1pmSk10QP4,"['house', 'progressive house', 'tropical house']",222528,51,False,0.65,0.559,8,-13.299,0,0.0747,0.681,0.744,0.111,0.68,181.962,Chill_Tracks
11,You Know That Feel Off Of Me,47G7kRIpFDQtgLxc3r0g5k,You Know That Feel Off Of Me,Tep No,7MlotYZhHjOlXcvmwrITj8,"['deep house', 'deep tropical house', 'indie soul', 'new french touch', 'tropical house', 'vapor soul']",218155,51,False,0.788,0.539,11,-9.538,0,0.0376,0.131,0.0,0.19,0.431,115.042,Chill_Tracks
12,Just,2u9o4jlbtzqdy2bsBX9FYK,Just,Amtrac,3ifxHfYz2pqHku0bwx8H5J,"['indie soul', 'nu disco', 'tropical house', 'vapor soul']",372000,51,False,0.622,0.855,0,-7.563,1,0.0345,0.0498,0.824,0.0914,0.0394,120.001,Chill_Tracks
13,Temporary Love - il:lo Remix,0kSMKULRPj7nQwAr0MNcfJ,Temporary Love (il:lo Remix),Mishegas,1F3BcbR6yzILOCzzA3i0Rh,['vapor soul'],317435,51,False,0.63,0.884,7,-6.93,0,0.0334,0.414,0.875,0.0987,0.186,115.017,Chill_Tracks
14,Change the World (feat. Nicole Dash Jones) - Strings In Motion Mix,1C3arE9PgTbFPLp5n1c8PE,Change The World (Strings) (feat. Nicole Dash Jones),KC Lights,0bUZrFj7rstq07E4iAJHgZ,"['deep groove house', 'edm', 'house', 'pop dance', 'scottish electronic', 'uk dance']",266413,51,False,0.444,0.471,9,-9.668,1,0.0272,0.158,0.849,0.0856,0.0653,101.998,Chill_Tracks
15,Entangled,2OISrK95L88giQdFHurbfY,Entangled,Klur,5Y1YwWzFX7BIxBbdAOXOEJ,['tropical house'],207052,51,False,0.576,0.589,4,-9.837,0,0.0475,0.208,0.864,0.112,0.143,181.54,Chill_Tracks
16,The Next Day,4rEKJH0DOdQdGTndQXxx4O,The Next Day,Chris Malinchak,5UVzX8pQe6bb5ueNdfViih,"['deep house', 'nu disco', 'tropical house']",211027,52,False,0.813,0.843,9,-9.735,0,0.0369,0.00336,0.623,0.104,0.962,123.031,Chill_Tracks
17,Survive - Sultan + Shepard Remix,149qn5c7JpsXg2YJLOmzUH,Survive (Sultan + Shepard Remix),Lane 8,27gtK7m9vYwCyJ04zz0kIb,"['edm', 'gauze pop', 'progressive house', 'tropical house']",270853,51,False,0.651,0.75,11,-7.73,1,0.0308,0.17,0.536,0.124,0.384,123.026,Chill_Tracks
18,Sailing,4CfG49r7r2NUrteLdUF2yI,Everything We Had To Leave Behind,Chicane,5GxyeQagayzZOg4UwffQlD,"['disco house', 'trance']",257278,51,False,0.721,0.692,9,-10.713,1,0.0328,0.00181,0.15,0.0664,0.148,125.012,Chill_Tracks
19,don't be so hard on yourself,0j69d3zENO7ZVjplwetmQp,it's good to hear your voice,dj poolboi,3uL9a8QRwQ6J8Sc7NYK7oJ,[],145000,51,False,0.717,0.52,7,-9.393,1,0.0361,0.101,0.941,0.0732,0.178,100.009,Chill_Tracks
20,Equals,5dHMA3NFsOyFKGJ7ML8hO1,Equals,Jasper Tygner,2D7akgJBXcsp8Y2FKdPJCh,[],286451,51,False,0.795,0.735,1,-8.811,1,0.0439,0.115,0.872,0.0679,0.196,124.044,Chill_Tracks
21,Closure,4fAOR4ky2Rb9mn2uV5Me8O,Another Dawn,Massane,0cjvrTtv350Ls87eGY80iz,"['organic house', 'progressive house']",228447,51,False,0.574,0.803,5,-7.207,0,0.032,0.313,0.547,0.0939,0.0952,123.986,Chill_Tracks
22,Running,2sFOzyRqcN5fKXPrZJjoc2,Running,TSHA,2kLa7JZu4Ijdz1Gle2khZh,"['electronica', 'uk house']",232304,51,False,0.631,0.965,4,-5.273,0,0.0689,0.112,0.663,0.0717,0.395,120.029,Chill_Tracks
23,Back To The Roots,09ctjXoWwXxYcvqIkmIFas,Back To The Roots,Makebo,0hMfbfkUs2tiOOZpSwLmDu,['organic house'],286229,51,False,0.692,0.472,9,-9.235,1,0.0405,0.00043,0.831,0.105,0.474,121.998,Chill_Tracks
24,Go Back Now (feat. Beacon),3eZmygzZNxqqwOL1yIgBWI,Go Back Now,Jerro,1WHFu22zN1C6F11Z1rt12K,['tropical house'],295759,51,False,0.585,0.803,6,-8.263,0,0.03,0.0114,0.935,0.111,0.0713,121.02,Chill_Tracks
25,Soldiner,5Va8gy236vQYMFonFTTOem,Soldiner,il:lo,0Upbj4hHk4d4UJ0HhnVs4F,['vapor twitch'],346214,51,False,0.569,0.738,0,-12.344,1,0.0315,0.597,0.877,0.0803,0.0597,120.005,Chill_Tracks
26,Blue Dream - Koresma Remix,3rbrMdejDkWGZOTEbgpTBw,Mountain of Memory (Remixes),Emancipator,6HCnsY0Rxi3cg53xreoAIm,"['downtempo', 'electronica', 'livetronica', 'nu jazz', 'trip hop']",187431,51,False,0.674,0.684,8,-7.39,1,0.0353,0.177,0.899,0.106,0.125,115.017,Chill_Tracks
27,Roll Back - Single Mix,7ko64FZgc63TnZuYhusU21,Roll Back,George FitzGerald,3KOHpygRuo1ruQAbEneR3t,"['electronica', 'future garage', 'uk bass']",184989,51,False,0.498,0.467,7,-8.325,1,0.0431,0.559,0.224,0.212,0.404,83.046,Chill_Tracks
28,The Frowner,49T23jJvNLh5BjSAnyMmRf,The Frowner,Joey Pecoraro,44insiIQApkRaCMIbuaISJ,['chillhop'],188717,51,False,0.678,0.467,9,-13.075,1,0.0409,0.911,0.921,0.111,0.0958,117.011,Chill_Tracks
29,Feel It Too,2orNXSkyIRgWWAVHRjjchs,Closure,RONA.,5RCdebItgr1WsBoXoGgPb6,[],293775,51,False,0.608,0.721,9,-7.163,0,0.0286,0.0349,0.895,0.0992,0.3,120.984,Chill_Tracks
30,Tribe of Kindness,2C4qlSBJ9u5fzvciCwHy8B,Tribe of Kindness,Nora En Pure,24DO0PijjITGIEWsO8XaPs,"['deep house', 'electra', 'house', 'progressive house', 'swiss pop', 'tropical house']",222295,51,False,0.629,0.788,2,-8.187,1,0.0435,0.134,0.924,0.0927,0.0714,121.986,Chill_Tracks
31,Left Behind,3NQOEIsyMlYGgy0i1pbxlL,Left Behind,TWO LANES,7mnuMLgvXdCWzyB4sQCG7k,"['tropical house', 'uk dance']",264661,50,False,0.674,0.439,9,-16.887,0,0.0376,0.494,0.838,0.0957,0.0368,117.988,Chill_Tracks
32,Where You Are,3vLKj3lijuDaomIoWPq09S,Where You Are,EMBRZ,1abeK6nTH1bQUmfhyfSpPh,['vapor soul'],205000,50,False,0.762,0.481,9,-9.038,1,0.0548,0.375,0.881,0.0968,0.238,128.04,Chill_Tracks
33,All Your Love,2oHwD3ipoRTMNgHuZn6qdV,All Your Love,Flight Facilities,1lc8mnyGrCLtPhCoWjRxjM,"['alternative dance', 'aussietronica', 'australian dance', 'indie soul', 'nu disco']",285004,50,False,0.648,0.752,5,-9.1,1,0.0456,0.43,0.12,0.112,0.232,119.933,Chill_Tracks
34,More Than You Ever Know,0HWt1VRBM1b6beVmcjPxIH,Indigo EP,Sultan + Shepard,14Tg9FvbNismPR1PJHxRau,"['canadian electronic', 'edm', 'progressive house', 'tropical house']",296803,50,False,0.629,0.739,9,-7.014,0,0.0357,0.0892,0.557,0.105,0.0674,121.984,Chill_Tracks
35,Falling,3qomIBwYjMXzo0qDVfSYzc,Falling,Chris Malinchak,5UVzX8pQe6bb5ueNdfViih,"['deep house', 'nu disco', 'tropical house']",197739,50,False,0.627,0.747,5,-9.231,0,0.108,0.0259,0.0501,0.17,0.106,125.031,Chill_Tracks
36,Hold Tight (feat. Darla Jade),053bbGyTwKCwmSzE78G2Us,Hold Tight (feat. Darla Jade),BLOND:ISH,6zsJjoCtL1WByG0VsuFWzR,"['deep disco house', 'organic house']",185696,50,False,0.602,0.862,9,-7.527,0,0.0297,0.0107,0.00519,0.139,0.287,118.001,Chill_Tracks
37,Fjäll,7KuYN3fAlt1JM689zzx3wJ,Fjäll,Christian Löffler,3tSvlEzeDnVbQJBTkIA6nO,"['electronica', 'hamburg electronic', 'microhouse', 'minimal techno', 'new french touch', 'organic electronic', 'pop ambient']",315297,50,False,0.611,0.697,9,-12.596,1,0.0347,0.164,0.935,0.0846,0.0388,123.037,Chill_Tracks
38,Let Me In,5NEbMIrZXnLabp1ojSioXl,Let Me In,EMBRZ,1abeK6nTH1bQUmfhyfSpPh,['vapor soul'],177931,50,False,0.716,0.653,5,-9.714,0,0.116,0.574,0.661,0.101,0.278,115.983,Chill_Tracks
39,Pacifica (Sultan + Shepard Remix),04wZnll09OSLNgvOEpWNHF,Pacifica (Sultan + Shepard Remix),Shallou,7C3Cbtr2PkH2l4tOGhtCsk,"['electropop', 'indie poptimism', 'tropical house', 'vapor soul']",285122,50,False,0.394,0.574,4,-9.275,1,0.0391,0.0515,0.433,0.106,0.133,121.974,Chill_Tracks
40,Skipping Stones,73TlvcThZVK3XC1cpMTWko,Skipping Stones,Sultan + Shepard,14Tg9FvbNismPR1PJHxRau,"['canadian electronic', 'edm', 'progressive house', 'tropical house']",256597,50,False,0.624,0.646,7,-9.636,1,0.0281,0.259,0.594,0.191,0.08,122.013,Chill_Tracks
41,Breathe - CamelPhat Just Chill Mix,6omsLkEQDeDHtILgj3Vkmn,Breathe (CamelPhat Just Chill Mix),CamelPhat,240wlM8vDrf6S4zCyzGj2W,"['deep tech house', 'edm', 'house', 'progressive house']",271487,50,False,0.534,0.758,9,-7.205,0,0.041,0.0694,0.0462,0.0838,0.334,97.968,Chill_Tracks
42,Brazilian Soul (feat. Sofi Tukker) - Gilligan Moss Remix,2R3GqU7JBAscpMIjFL3uzC,Brazilian Soul (feat. Sofi Tukker) [Remixes],The Knocks,2x7EATekOPhFGRx3syMGEC,"['alternative dance', 'indie poptimism', 'nu disco', 'pop', 'tropical house']",300066,50,False,0.734,0.554,11,-11.621,1,0.0427,0.167,0.854,0.083,0.775,113.001,Chill_Tracks
43,These Things Will Come To Be,1vVq4Y18oveAg20Ujh43aE,These Things Will Come To Be,DJ Seinfeld,37YzpfBeFju8QRZ3g0Ha1Q,"['electronica', 'float house', 'lo-fi house']",296360,50,False,0.674,0.74,4,-9.138,1,0.0504,0.515,0.818,0.319,0.166,125.998,Chill_Tracks
44,Floating,3joZa6YLg7MzLsh7rzXVH1,Visage 5 (Floating),Massane,0cjvrTtv350Ls87eGY80iz,"['organic house', 'progressive house']",293333,50,False,0.648,0.55,8,-9.873,1,0.0367,0.403,0.883,0.0666,0.285,126.007,Chill_Tracks
45,The Chase,44j2camBItOSBgDTWAEZaZ,The Chase,Emmit Fenn,3VVLqeEqQQqTgT8YhfY9Z6,"['electropop', 'tropical house', 'vapor soul']",193608,50,False,0.659,0.516,8,-13.812,1,0.0766,0.865,0.825,0.159,0.554,194.063,Chill_Tracks
46,Monster,4D4oB9iQGMjwfLpTGTBNNU,Monster,Nico de Andrea,3h1aCZ3gZ4zIWxnsxcBrPD,['afro house'],219602,50,False,0.706,0.782,9,-6.456,0,0.0377,0.00528,0.0132,0.0634,0.338,118.005,Chill_Tracks
47,Problems,3GlJE0D0d8TsmcDLaCpVCq,Problems,Guille Alvarez,4fe5ql9g8VB9jiBy37SuLY,['new french touch'],157361,50,False,0.757,0.61,5,-10.853,0,0.0376,0.394,0.803,0.164,0.218,122.106,Chill_Tracks
48,Too Weak,0IwnyVENCHeAnSPA8xcG14,Coming Home,Jerro,1WHFu22zN1C6F11Z1rt12K,['tropical house'],240510,50,False,0.684,0.652,7,-10.281,0,0.0422,0.122,0.035,0.0836,0.0464,119.969,Chill_Tracks
49,Falling Water,75MC4sxH4yELz4ji8P7LCc,Falling Water,Forester,3d13oWvwmjcodRr3NzdArc,['tropical house'],152000,50,False,0.614,0.751,1,-8.785,0,0.391,0.426,7.7e-06,0.375,0.266,123.973,Chill_Tracks
50,Over The Water,5zXyoTtfe1YRXWeilcPcaJ,Over The Water,ATTLAS,0jM4IKp6YlTxq8tNDH9fX3,"['canadian electronic', 'progressive house']",210000,50,False,0.628,0.769,8,-9.046,1,0.0326,0.00676,0.546,0.0632,0.192,120.003,Chill_Tracks
51,Settle,5kVRGfWiIOcJwxIjLjesuM,Settle,Dezza,3p7y4jD6cIfONGyx6xaFik,"['progressive house', 'progressive trance house']",252000,50,False,0.579,0.716,0,-7.64,0,0.0309,0.113,0.219,0.145,0.133,122.023,Chill_Tracks
52,Breathe,5ag0L0xkUGJrkXmalqOfho,Breathe,Arctic Lake,0IEPb9ily3E5IAYMSkwtQ6,"['uk pop', 'vapor pop', 'vapor soul']",196052,50,False,0.596,0.329,7,-12.009,0,0.0687,0.757,1.69e-06,0.147,0.144,113.617,Chill_Tracks
53,Glory,18Cl5BaGPKOS493dgicNXC,Glory,Nora Van Elken,04m3oUGzjO3EJTQidFzTgM,"['deep house', 'tropical house']",144461,50,False,0.398,0.614,2,-7.299,1,0.246,0.738,0.922,0.151,0.17,114.709,Chill_Tracks
54,Light A Fire,47Ahlfj3ZRc1MRf7np0jaf,Light A Fire,Marc Benjamin,05KjvP5zdwtEIgEazqblZw,"['big room', 'covertronica', 'dance pop', 'dutch edm', 'edm', 'electro house', 'pop dance', 'pop edm', 'slap house', 'tropical house']",154500,50,False,0.563,0.525,7,-12.259,0,0.0362,0.423,0.52,0.107,0.0394,124.981,Chill_Tracks
55,"8 Hours, Still No Rain",7u3tmftMEaOYqYE6fUnNmX,"8 Hours, Still No Rain EP",Hosini,3DQ7WGIfJ4z4aQzNE1bNFF,['swedish electronic'],182900,50,False,0.383,0.21,6,-17.512,1,0.0352,0.924,0.95,0.0937,0.0547,119.997,Chill_Tracks
56,Tide,4BBlimMXFek1ZFyCafeEVY,Tide,Solicit,4BgSaBlB2eULHaOUtXSgys,[],191000,50,False,0.731,0.488,0,-11.283,1,0.22,0.59,0.893,0.0958,0.185,119.991,Chill_Tracks
57,Just To Hear You Say - Joseph Ray Remix,09wkyp6dMAo5JakEj49R0M,In Another Lifetime (Remixed),Tinlicker,5EmEZjq8eHEC6qFnT63Lza,[],303145,50,False,0.692,0.785,8,-7.867,0,0.0549,0.00114,0.231,0.14,0.292,124.016,Chill_Tracks
58,Silence,5J54xW5p85niQOxeq7GiD5,Silence,Kidnap,3PvqCbhNlq96JXxPszCMZT,"['future garage', 'tropical house']",245881,49,False,0.59,0.792,0,-8.376,0,0.0461,0.0492,0.867,0.127,0.05,121.033,Chill_Tracks
59,Hollow,2F6F3bQ0CWUnv5xje1RTLK,Hollow,Yotto,5Dyfxq0ZrFjjeFBdSNxDbo,"['edm', 'finnish edm', 'progressive house']",245446,49,False,0.637,0.561,11,-8.366,1,0.0281,0.0623,0.377,0.0763,0.192,120.971,Chill_Tracks
60,Stay,3CPtYeDdgUqysXDpbEABFb,Moments,EMBRZ,1abeK6nTH1bQUmfhyfSpPh,['vapor soul'],233000,49,False,0.823,0.441,1,-11.72,1,0.0551,0.288,0.895,0.0615,0.18,121.985,Chill_Tracks
61,How Many Times?,4gnw7ZduO3LMqEcrA1qvyL,How Many Times?,Joey Pecoraro,44insiIQApkRaCMIbuaISJ,['chillhop'],238999,49,False,0.564,0.569,8,-12.422,0,0.0664,0.656,0.899,0.112,0.214,130.02,Chill_Tracks
62,Juno - Henry Green Remix,1KPYsAFNioZsml00Isug7B,Juno (Remixes),Parra for Cuva,238y1dKPtMeFEpX3Y6H1Vr,"['downtempo', 'electronica', 'new french touch', 'tropical house']",237967,49,False,0.668,0.819,10,-8.959,0,0.0385,0.212,0.787,0.0816,0.0375,124.003,Chill_Tracks
63,My Breath,3TUErt7xP33VW48HHtfcOM,My Breath,Dezza,3p7y4jD6cIfONGyx6xaFik,"['progressive house', 'progressive trance house']",181000,49,False,0.699,0.771,7,-5.405,1,0.0299,0.0173,0.0168,0.318,0.366,123.991,Chill_Tracks
64,Wild Skies,62bxIf35DGi5hAEJMcBAGJ,Wild Skies,Eli & Fur,5CkVLGKUJkIc1pmSk10QP4,"['house', 'progressive house', 'tropical house']",204361,49,False,0.611,0.628,8,-10.614,1,0.0317,0.685,0.0955,0.0788,0.335,98.011,Chill_Tracks
65,Tied to You,5Ocqb8QuiwSfqHHFE7cz4X,Tied to You,Lipless,0XmmX4fE4SiRMu3ICsP5sA,['tropical house'],223728,49,False,0.657,0.756,11,-6.425,0,0.0337,0.246,0.815,0.128,0.178,118.004,Chill_Tracks
66,Light Up,1XutAsAMUAmVgLy0RXOb1k,Light Up,nimino,5x0R3zoC09GMiRJomoexLV,"['new french touch', 'vapor soul', 'vapor twitch']",228577,49,False,0.382,0.264,9,-13.448,1,0.0378,0.808,0.887,0.0851,0.107,115.794,Chill_Tracks
67,Hope - Parra For Cuva Remix,3TTsR15N3XY4G6z7F4eMwF,One Hundred Billion Sparks Remixed,Max Cooper,0WSSKmoRbxqLf3MnXInQ2J,"['electronica', 'microhouse', 'minimal techno', 'modular synth', 'tech house']",353302,49,False,0.642,0.648,8,-9.363,1,0.0374,0.286,0.949,0.0948,0.099,112.003,Chill_Tracks
68,Something Familiar,0Af3QIr4DnHqBsfEpU223O,Something Familiar,Blonde Maze,7jKdwKEJDwdloy2X6fyk9Y,"['indie electropop', 'vapor soul']",233500,49,False,0.532,0.466,6,-10.637,1,0.0469,0.573,0.0275,0.286,0.175,105.018,Chill_Tracks
69,Deja Vu,0Mphb8UtgDZGUGA002437C,"Give Me Summer, Pt. 2",Ehrling,5wo7dlNLNdFmaaU7NTtdoT,['tropical house'],231500,49,False,0.661,0.771,6,-6.102,0,0.0361,0.00564,0.0594,0.0975,0.303,120.004,Chill_Tracks
70,Reachers Of Civilisation - AVIRA & Nourey's Unplugged Remix,3FPIssWRaxh0YLkYs348hU,Reachers of Civilisation (AVIRA & Nourey's Unplugged Remix),York,20L5MecnuNujUE6imrfK0Q,"['german techno', 'german trance', 'progressive house', 'trance', 'uplifting trance']",198347,49,False,0.688,0.622,6,-10.063,0,0.0302,0.613,0.69,0.11,0.481,121.02,Chill_Tracks
71,Ozon,0GK4ZRf8VCGhS9qtVSNjbj,Ozon,AK,33Cf4O1KAVbtQa00scMi2A,[],194028,49,False,0.539,0.449,7,-16.465,0,0.0491,0.902,0.92,0.0991,0.0397,123.064,Chill_Tracks
72,The Mayfly (Original Mix),4bd6BqLjUbdwdPEOvQ6pwr,The Mayfly,Chris Malinchak,5UVzX8pQe6bb5ueNdfViih,"['deep house', 'nu disco', 'tropical house']",232137,49,False,0.612,0.799,2,-13.339,1,0.043,0.0147,0.901,0.0615,0.147,125.014,Chill_Tracks
73,Firmoral,4o2LMdyunFhlVlDacprnUQ,Purified Fragments Vi,Polar Inc.,5r2fdrpH44S8EdFXO4jWfI,[],228196,48,False,0.733,0.647,8,-8.244,1,0.0391,0.126,0.88,0.208,0.102,122.034,Chill_Tracks
74,Share A Mind,36Gx0iyRT5jcliW106GXBW,Share A Mind,Origami Human,6vOoZCnNiawjGeViOSoY1t,[],197686,48,False,0.704,0.427,9,-11.905,1,0.153,0.528,0.64,0.131,0.13,117.073,Chill_Tracks
75,Untroubled,28WFDBPuVavZOK0KxkYSd7,Cold Water,Kidnap,3PvqCbhNlq96JXxPszCMZT,"['future garage', 'tropical house']",240250,48,False,0.77,0.891,7,-8.795,1,0.062,0.13,0.841,0.102,0.483,125.003,Chill_Tracks
76,Dreaming,6CwaYw74Ba0TbvsUyrBIGL,Dreaming,Le Youth,1Zz6NBe8UIZjm88TvehFtx,"['edm', 'house', 'nu disco', 'pop dance', 'progressive house', 'tropical house']",285712,48,False,0.519,0.715,2,-10.934,1,0.0333,0.312,0.129,0.121,0.117,121.008,Chill_Tracks
77,Silhouette,5XflWKyyLrg3HlvjlDn6Rk,Silhouette,Yotto,5Dyfxq0ZrFjjeFBdSNxDbo,"['edm', 'finnish edm', 'progressive house']",213349,48,False,0.116,0.312,4,-14.304,0,0.0341,0.93,0.951,0.139,0.0601,71.058,Chill_Tracks
78,Hunter,6Zd9EIzfCaMcEOdRjZakvc,Hunter,Rezident,0hzZTaZ59eR5lESXHRVgkc,['german house'],232553,48,False,0.571,0.544,0,-9.561,0,0.0279,0.000328,0.611,0.0884,0.317,122.011,Chill_Tracks
79,MINDGAMES - (JYRYMY REMIX),0ycteGsaJrAlhOh1hEBH5X,MINDGAMES (JYRYMY REMIX),Paulina,4za5fbTdW3zQbV0pQ1ZMhI,[],235537,48,False,0.625,0.566,1,-7.877,1,0.206,0.574,0.0053,0.0999,0.181,121.085,Chill_Tracks
80,Palace Of Time,7xkOtOMV1cJmIE7OXJIdYo,Palace Of Time,Fakear,4eFImh8D3F15dtZk0JQlpT,"['french indie pop', 'french indietronica', 'new french touch', 'tropical house']",266070,48,False,0.75,0.687,2,-7.783,0,0.0414,0.012,0.858,0.0663,0.195,120.015,Chill_Tracks
81,Gratitude,3fY7n6r6Ky1OuFyf0qgE1O,Gratitude,Sol Rising,1BdgyHJZID1ceLLg31KyAv,"['high vibe', 'world devotional']",254666,48,False,0.419,0.724,8,-9.02,1,0.0323,0.0571,0.568,0.144,0.077,90.004,Chill_Tracks
82,Hindsight,1LY3wORUYTg8t2lZ1v6wHq,Hindsight,Tom Martin,4P0KP5wunIHTElWsbeCow2,[],222056,48,False,0.713,0.651,4,-7.731,0,0.042,0.106,0.0547,0.122,0.203,107.011,Chill_Tracks
83,When We Meet Again - Edit,6DhPzi86qVRtAAXIlnU2fb,When We Meet Again,Helsloot,6dC41opH96WjFwWhhAxBsS,[],237500,48,False,0.795,0.427,0,-11.483,0,0.0599,0.00732,0.905,0.093,0.477,121.989,Chill_Tracks
84,Closed for Renovations,3eHg10L5NVIz84J4oRTZRG,Closed for Renovations,Pool Boy,0JA5uqKcjlx67kfQ5atued,[],163978,48,False,0.667,0.437,3,-16.354,0,0.0707,0.753,0.94,0.891,0.677,99.978,Chill_Tracks
85,Rain,3RPrtaRukLoAulq4dpI1nA,Rain,Duke Boara,6EL8x2zkCRGzb32jvrSI56,[],222320,48,False,0.764,0.855,6,-8.691,0,0.0391,0.111,0.859,0.129,0.426,124.997,Chill_Tracks
86,Empty Promise,0sEn4RyabCmp3dGbbT5J6I,"Happiness, Guaranteed",Mansionair,4qOzMSukiZoiSjPQw8Zs7s,"['aussietronica', 'electropop', 'indietronica', 'vapor soul']",231578,48,False,0.738,0.633,0,-6.864,1,0.0308,0.819,0.000101,0.124,0.329,114.01,Chill_Tracks
87,sometimes it’s scary but it’s still just you and me - Edit,6S52u11MvLNy9qp8Ju1unG,"sometimes it’s scary but it’s still just you and me / Need Little, Want Less",Leaving Laurel,2Tz2klWNZNGyvOMr8gT98t,['progressive house'],247741,48,False,0.719,0.817,6,-7.265,1,0.0337,0.00222,0.818,0.139,0.0961,124.004,Chill_Tracks
