,Name,Track_ID,Album,Artist,Artist_ID,Artist_Genre,Duration_ms,Popularity,Explicit,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Playlist
89,Dreaming My Dreams,4UTl2IO4zwZkU4KXbShgUg,No Need To Argue (The Complete Sessions 1994-1995),The Cranberries,7t0rwkOPGlDPEhaOcVtOt9,"['irish rock', 'pop rock']",217000,51,False,0.313,0.219,0,-16.187,1,0.0312,0.145,0.000168,0.084,0.437,124.609,You_and_Me
90,Echo,3ypXaNibspfxvUIKpzUkfz,Morning View,Incubus,3YcBF2ttyueytpXtEzn1Za,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",214333,54,False,0.588,0.543,2,-10.596,1,0.0268,0.182,0.000516,0.11,0.21,135.95,You_and_Me
91,YOU,1DjjssAfCcElLoXDVRLq0Q,17 HERO,Morgan Saint,21SbAgLQ2SteuYiKXTBDns,['nyc pop'],231813,47,False,0.385,0.413,8,-11.058,1,0.0696,0.841,0.000968,0.128,0.153,143.225,You_and_Me
92,All For You,6VVd4kRfzBsZqFbvEAjloh,Love Gloom,Night Riots,67Dg546QfThu4PuanvFD8y,"['indie poptimism', 'modern alternative rock', 'modern rock']",235334,46,False,0.475,0.881,2,-3.208,1,0.0574,0.0103,2.48e-06,0.0739,0.427,140.912,You_and_Me
93,The Wilhelm Scream,688DZF6e1MH5Uf409dwaHm,James Blake,James Blake,53KwLdlmrlCelAZMaLVZqU,"['indie soul', 'uk alternative pop', 'uk pop']",273840,51,False,0.546,0.291,7,-12.252,1,0.138,0.784,0.931,0.0894,0.363,169.959,You_and_Me
94,Crystals,5wU6jk9kxYzFGUpeE6T2Q5,Beneath The Skin,Of Monsters and Men,4dwdTW1Lfiq0cM8nBAqIIz,"['folk-pop', 'metropopolis', 'modern rock', 'pop rock', 'stomp and holler']",243520,61,False,0.581,0.747,0,-7.207,1,0.0303,0.00202,0.000449,0.109,0.325,132.195,You_and_Me
95,Guru,5M7IGym8CgSVOMNvDAGheL,Coast Modern,Coast Modern,4wYk01oPJNfaEssVFL46oQ,"['indie poptimism', 'indie rock', 'modern alternative rock', 'modern rock']",204066,61,False,0.76,0.674,3,-6.425,1,0.0411,0.231,0.0027,0.0728,0.797,140.022,You_and_Me
96,The Ghost Who Walks,3KrujCpaooRF2xXc7cfULh,The Ghost Who Walks,Karen Elson,0XKPHX4BZDrtSEr3Pd1Q4k,['british singer-songwriter'],182026,40,False,0.475,0.765,0,-5.914,0,0.0455,0.239,0.0191,0.0831,0.328,90.077,You_and_Me
97,Don't Move,3p0rvHL2zfHAlXAgnHC4GI,Nightlife,Phantogram,1l9d7B8W0IHy3LqWsxP2SH,"['indietronica', 'metropopolis', 'modern rock']",258186,57,False,0.558,0.642,5,-5.206,0,0.0321,7.19e-05,0.00746,0.201,0.482,99.977,You_and_Me
98,Komorebi,6giBkfHez7G866LZqjyIhx,Nausea,Craft Spells,16lg8y62dC3J6ok1pNAbFJ,"['chillwave', 'dream pop', 'dreamo', 'indie rock', 'modern dream pop']",263691,45,False,0.326,0.555,1,-8.784,0,0.0302,0.216,0.402,0.102,0.576,166.64,You_and_Me
99,On Call,28POcTYQKfkjz6qTIvtjG1,Because Of The Times,Kings of Leon,2qk9voo8llSGYcZ6xrBzKx,"['modern rock', 'rock']",201800,59,False,0.307,0.791,7,-5.408,1,0.119,0.0285,0.000804,0.395,0.141,193.356,You_and_Me
0,Sweater Weather,2QjOHCTQ1Jl3zawyYOpxh6,I Love You.,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",240400,93,False,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,Love_Letter
1,Yellow,3AJwUDP919kvQ9QcozQPxg,Parachutes,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,"['permanent wave', 'pop']",266773,90,False,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,Love_Letter
2,we fell in love in october,1BYZxKSf0aTxp8ZFoeyM3d,we fell in love in october / forget her,girl in red,3uwAm6vQy7kWPS2bciKWx9,"['bedroom pop', 'bubblegrunge', 'indie pop', 'norwegian indie', 'pop']",184153,87,False,0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.959,Love_Letter
3,Apocalypse,3AVrVz5rK8Hrqo9YGiVGN5,Cigarettes After Sex,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,"['ambient pop', 'dream pop', 'el paso indie', 'pop', 'shoegaze']",290146,84,False,0.369,0.467,5,-9.018,1,0.0274,0.0194,0.46,0.109,0.174,94.473,Love_Letter
4,Sparks,7D0RhFcb3CrfPuTJ0obrod,Parachutes,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,"['permanent wave', 'pop']",227093,87,False,0.371,0.268,1,-10.506,1,0.0281,0.748,0.0517,0.104,0.165,102.617,Love_Letter
5,Dreams - 2004 Remaster,0ofHAoxe9vBkTCp2UQIavz,Rumours (Super Deluxe),Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,"['album rock', 'classic rock', 'rock', 'soft rock', 'yacht rock']",257800,84,False,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,Love_Letter
6,Heartbeats,5YqpHuXpFjDVZ7tY1ClFll,Veneer,José González,6xrCU6zdcSTsG2hLrojpmI,"['gothenburg indie', 'indie folk', 'stomp and holler', 'swedish indie folk', 'swedish indie pop', 'swedish singer-songwriter']",161680,64,False,0.589,0.177,3,-14.891,1,0.0325,0.977,0.714,0.0958,0.311,88.409,Love_Letter
7,i love you,6CcJMwBtXByIz4zQLzFkKc,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,"['art pop', 'electropop', 'pop']",291796,82,False,0.421,0.131,0,-18.435,1,0.0382,0.952,0.00453,0.109,0.12,137.446,Love_Letter
8,My Kind of Woman,6jgkEbmQ2F2onEqsEhiliL,2,Mac DeMarco,3Sz7ZnJQBIHsXLUSo0OQtM,"['edmonton indie', 'lo-fi indie']",190845,81,False,0.501,0.765,6,-7.063,0,0.0281,0.00294,0.49,0.184,0.46,91.771,Love_Letter
9,There Is a Light That Never Goes Out - 2011 Remaster,0WQiDwKJclirSYG9v5tayI,The Queen Is Dead,The Smiths,3yY2gUcIsjMr8hjo51PoJ8,"['madchester', 'new wave', 'permanent wave', 'rock', 'uk post-punk']",244586,81,False,0.523,0.769,4,-5.855,1,0.0269,0.04,0.0,0.136,0.876,136.162,Love_Letter
10,Can't Help Falling in Love,44AyOl4qVkzS48vBsbNXaC,Blue Hawaii,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,"['rock-and-roll', 'rockabilly']",182360,81,False,0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307,Love_Letter
11,Bitter Sweet Symphony,57iDDD9N9tTWe75x6qhStw,Urban Hymns (Remastered 2016),The Verve,2cGwlqi3k18jFpUyTrsR84,"['alternative rock', 'britpop', 'permanent wave', 'pop rock', 'rock', 'shoegaze']",357266,80,False,0.356,0.917,9,-6.006,1,0.0479,0.0335,0.0,0.406,0.518,171.176,Love_Letter
13,Thinkin Bout You,7DfFc7a6Rwfi3YQMRbDMau,channel ORANGE,Frank Ocean,2h93pZq0e7k5yf4dywlkpM,"['hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",200746,79,False,0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,Love_Letter
14,K.,7LX4aXtvImhdgUHQBlo8Kp,Cigarettes After Sex,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,"['ambient pop', 'dream pop', 'el paso indie', 'pop', 'shoegaze']",319560,78,False,0.454,0.404,3,-10.26,1,0.027,0.146,0.819,0.141,0.313,94.113,Love_Letter
15,Norman fucking Rockwell,3RIgHHpnFKj5Rni1shokDj,Norman Fucking Rockwell!,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,"['art pop', 'pop']",248934,78,True,0.215,0.203,5,-12.65,1,0.0346,0.968,0.0585,0.0923,0.143,78.287,Love_Letter
16,Fall in Love with You.,4kJT7Yj6Za01KfKHjb7mZE,JAMIE,Montell Fish,5nvWOyAkfNgVLKESq4fOj2,"['pittsburgh rap', 'pop']",132000,77,False,0.538,0.0203,4,-23.163,1,0.0437,0.92,0.019,0.104,0.103,121.447,Love_Letter
17,High and Dry,2a1iMaoWQ5MnvLFBDv4qkf,The Bends,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",257480,75,False,0.419,0.383,4,-11.782,1,0.0256,0.0724,0.0176,0.0896,0.35,87.568,Love_Letter
18,"Comptine d'un autre été, l'après-midi",14rZjW3RioG7WesZhYESso,Le Fabuleux destin d'Amélie Poulain (Bande originale du film),Yann Tiersen,00sazWvoTLOqg5MFwC68Um,"['bow pop', 'compositional ambient', 'french soundtrack']",140733,73,False,0.483,0.192,4,-15.378,0,0.0469,0.991,0.908,0.106,0.0542,100.848,Love_Letter
19,Andromeda,51EMSRpNm9Rg5rGViVCczv,Titanic Rising,Weyes Blood,3Uqu1mEdkUJxPe7s31n1M9,"['art pop', 'experimental folk', 'indie pop']",280186,67,False,0.467,0.461,1,-7.94,0,0.0274,0.368,0.00115,0.358,0.188,131.325,Love_Letter
20,First Day of My Life,0eBryM7ePQH3Klt3jz8xZd,"I'm Wide Awake, It's Morning",Bright Eyes,5o206eFLx38glA2bb4zqIU,"['anti-folk', 'chamber pop', 'indie pop', 'indie rock', 'melancholia', 'omaha indie', 'stomp and holler']",188877,70,False,0.596,0.253,1,-14.369,0,0.0349,0.896,5.17e-05,0.102,0.368,95.162,Love_Letter
21,The Dress,0YMe6PHRbeDcN7KJdCG0bW,Absolutely,Dijon,0knGpCTbmG4ctl1wzYRZs4,"['bedroom soul', 'indie r&b']",184767,70,False,0.747,0.531,8,-5.99,1,0.0477,0.266,1.8e-06,0.192,0.785,88.009,Love_Letter
22,Video Games,24jvD83UgLmrdGjhWTFslY,Born To Die - The Paradise Edition,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,"['art pop', 'pop']",281960,71,False,0.236,0.249,6,-9.595,0,0.0348,0.811,1e-06,0.087,0.181,72.847,Love_Letter
23,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",6BrMEbPSSj55nQhkgf6DnE,Hatful of Hollow,The Smiths,3yY2gUcIsjMr8hjo51PoJ8,"['madchester', 'new wave', 'permanent wave', 'rock', 'uk post-punk']",112706,69,False,0.241,0.468,2,-9.579,1,0.0272,0.534,0.0,0.161,0.451,91.581,Love_Letter
24,"Flightless Bird, American Mouth",1fEGtTZjrjJW8eUeewnNJR,The Shepherd's Dog,Iron & Wine,4M5nCE77Qaxayuhp3fVn4V,"['chamber pop', 'indie folk', 'stomp and holler']",241917,69,False,0.369,0.403,3,-7.996,1,0.0259,0.827,0.0541,0.106,0.177,154.899,Love_Letter
25,This Year's Love,1dQOMZz9SkT7ig0w65lQWC,White Ladder,David Gray,7J2lZBANizgPNfUzux31PV,"['neo mellow', 'permanent wave', 'pop rock']",245533,69,False,0.33,0.167,8,-11.635,1,0.0311,0.731,3.08e-05,0.101,0.202,164.954,Love_Letter
26,Nude,35YyxFpE0ZTOoqFx5bADW8,In Rainbows,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",255386,69,False,0.516,0.342,4,-9.785,1,0.0342,0.832,0.579,0.0857,0.167,128.378,Love_Letter
27,Maps,0hDQV9X1Da5JrwhK8gu86p,Fever To Tell (Deluxe Remastered),Yeah Yeah Yeahs,3TNt4aUIxgfy9aoaft5Jj2,"['alternative dance', 'alternative rock', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'rock']",219986,68,False,0.502,0.941,7,-5.194,1,0.0716,0.000346,0.319,0.553,0.124,119.783,Love_Letter
28,Lucky Man,2mxPSHEwjJWOQS7lGw6btF,Urban Hymns (Deluxe / Remastered 2016),The Verve,2cGwlqi3k18jFpUyTrsR84,"['alternative rock', 'britpop', 'permanent wave', 'pop rock', 'rock', 'shoegaze']",293586,67,False,0.407,0.663,2,-7.591,1,0.0305,0.255,0.000166,0.0913,0.211,75.989,Love_Letter
29,Love song,5tyMJlMqaggzvuX7TtlrTe,Norman Fucking Rockwell!,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,"['art pop', 'pop']",229325,70,True,0.384,0.0701,9,-16.512,1,0.0367,0.966,0.00017,0.0805,0.288,63.425,Love_Letter
30,Moon River,41cpvQ2GyGb2BRdIRSsTqK,Moon River,Frank Ocean,2h93pZq0e7k5yf4dywlkpM,"['hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",188323,67,False,0.24,0.116,0,-13.216,1,0.0329,0.877,0.00092,0.1,0.0937,77.349,Love_Letter
31,Sweet Disposition,5RoIXwyTCdyUjpMMkk4uPd,Conditions,The Temper Trap,4W48hZAnAHVOC2c8WH8pcq,['modern rock'],230800,67,False,0.531,0.821,2,-6.812,1,0.0439,0.0701,0.171,0.124,0.34,129.139,Love_Letter
32,I Will Follow You into the Dark,3kZC0ZmFWrEHdUCmUqlvgZ,Plans,Death Cab for Cutie,0YrtvWJMgSdVrk3SfNjTbx,"['indie pop', 'indie rock', 'modern rock', 'washington indie']",189186,66,False,0.517,0.206,5,-12.233,1,0.0421,0.924,0.0,0.118,0.489,80.401,Love_Letter
33,Green Eyes,3ou9rSNUQnE7XYmJkUUIOc,A Rush of Blood to the Head,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,"['permanent wave', 'pop']",223040,66,False,0.607,0.405,9,-8.607,1,0.0265,0.539,6.7e-06,0.231,0.233,129.543,Love_Letter
34,I Always Wanna Die (Sometimes),7iPlcFvOMOzt6v0QvcAueZ,A Brief Inquiry Into Online Relationships,The 1975,3mIj9lX2MWuHmhNCA7LSCW,"['modern alternative rock', 'modern rock', 'pop', 'rock']",314662,65,False,0.376,0.473,4,-5.636,1,0.0325,0.00527,0.00162,0.123,0.0398,148.835,Love_Letter
35,Blood Bank,15WbjBy1bzH1UsUldBwwlW,Blood Bank,Bon Iver,4LEiUm1SRbFMgfqnQTwUbQ,"['eau claire indie', 'indie folk', 'melancholia']",285160,65,False,0.493,0.372,7,-11.889,1,0.0331,0.964,0.0308,0.117,0.25,116.86,Love_Letter
36,Smile,1oDCK7PW72XEZ1pE5rh87A,The Nat King Cole Story,Nat King Cole,7v4imS0moSyGdXyLgVTIV7,"['adult standards', 'lounge', 'vocal jazz']",173266,65,False,0.226,0.136,5,-19.203,0,0.0327,0.862,8.07e-06,0.302,0.263,79.37,Love_Letter
37,Such Great Heights - Remastered,4G21jWo0Cm6lOIUNnZ2mUI,Give Up (Deluxe 10th Anniversary Edition),The Postal Service,5yV1qdnmxyIYiSFB02wpDj,"['indie pop', 'indie rock', 'indietronica', 'seattle indie']",266506,64,False,0.644,0.808,5,-7.268,1,0.0513,0.0467,0.187,0.0652,0.175,174.98,Love_Letter
38,Angels,3zsRP8rH1kaIAo9fmiP4El,Coexist,The xx,3iOvXCl6edW5Um0fXEBRXy,"['downtempo', 'dream pop', 'indietronica']",171653,64,False,0.424,0.157,9,-18.141,1,0.0428,0.95,0.0593,0.101,0.342,91.537,Love_Letter
39,Sea of Love,33kKcOJoyNduHwXhEnga8X,The Covers Record,Cat Power,6G7OerKc3eBO9sVkRNopFC,"['art pop', 'dream pop', 'indie pop', 'melancholia', 'singer-songwriter', 'slowcore']",139466,64,False,0.585,0.0859,6,-11.478,0,0.0484,0.94,0.0,0.16,0.12,78.54,Love_Letter
40,Re: Stacks,20AC70RUlVz6A6dCcQ5tRS,"For Emma, Forever Ago",Bon Iver,4LEiUm1SRbFMgfqnQTwUbQ,"['eau claire indie', 'indie folk', 'melancholia']",401413,64,False,0.676,0.0812,2,-22.846,1,0.0398,0.979,0.416,0.118,0.314,125.075,Love_Letter
41,Retrograde,2IqjKEBiz0CdLKdkXhxw84,Overgrown,James Blake,53KwLdlmrlCelAZMaLVZqU,"['indie soul', 'uk alternative pop', 'uk pop']",223600,64,False,0.533,0.251,7,-11.283,0,0.0372,0.873,0.104,0.134,0.186,77.503,Love_Letter
42,Avril 14th,2MZSXhq4XDJWu6coGoXX1V,Drukqs,Aphex Twin,6kBDZFXuLrZgHnvmPu9NsG,"['ambient', 'braindance', 'electronica', 'intelligent dance music', 'uk experimental electronic']",125520,64,False,0.558,0.0259,8,-30.016,1,0.0458,0.996,0.871,0.0969,0.37,157.811,Love_Letter
43,Youth,4AmcmraFjVzFb9SQDNTRyl,If You Leave,Daughter,46CitWgnWrvF9t70C2p1Me,['shimmer pop'],253013,63,False,0.4,0.525,0,-11.294,1,0.0435,0.887,0.00543,0.117,0.408,146.977,Love_Letter
44,"Archie, Marry Me",5HLes17mwCwKt81mi0Tk35,Alvvays,Alvvays,3kzwYV3OCB010YfXMF0Avt,"['dreamo', 'indie pop', 'indie rock', 'shoegaze', 'toronto indie']",196560,63,False,0.27,0.83,7,-4.592,1,0.0741,0.00956,0.434,0.142,0.205,117.314,Love_Letter
45,Lovesong - 2010 Remaster,0X5C4WjQNubRysTkHOubz3,Disintegration (Deluxe Edition),The Cure,7bu3H8JO7d0UbMoVzbo70s,"['new wave', 'permanent wave', 'rock', 'uk post-punk']",209573,63,False,0.611,0.813,9,-7.689,0,0.0279,0.339,0.898,0.224,0.821,140.112,Love_Letter
46,9,3e90JC8EKLsSDUHmPpxkfp,3,WILLOW,3rWZHrfrsPBxVy692yAIxF,"['afrofuturism', 'pop', 'post-teen pop']",253800,63,False,0.597,0.495,8,-8.674,1,0.201,0.215,0.000163,0.104,0.171,76.991,Love_Letter
47,Cosmic Love,0CSTvWUps1YmpQoXXay9ol,Lungs (Deluxe Edition),Florence + The Machine,1moxjboGR7GNWYIMWsRjgG,"['baroque pop', 'pop', 'uk alternative pop']",255133,62,False,0.524,0.803,9,-5.56,0,0.0366,0.145,0.000191,0.115,0.0827,140.003,Love_Letter
48,The Girl,1IFRVS4t1olI0XG9RBWdKH,Bring Me Your Love (Special Edition),City and Colour,74gcBzlQza1bSfob90yRhR,"['canadian folk', 'canadian indie']",360106,62,False,0.404,0.542,10,-7.578,1,0.0349,0.837,7.21e-05,0.137,0.183,109.166,Love_Letter
49,Bonnie And Clyde,358jMpTqOfIOYjpcg2Ig2j,Bubble Gum,Brigitte Bardot,1q24xIsAD7JZuVkTLR9TJy,"['chanson', 'lounge', 'ye ye']",256000,54,False,0.349,0.575,5,-12.029,1,0.0546,0.0064,0.242,0.122,0.565,97.236,Love_Letter
50,Naked as We Came,6UIxGIqWlO5wsddY44AV1R,Our Endless Numbered Days (Deluxe Edition),Iron & Wine,4M5nCE77Qaxayuhp3fVn4V,"['chamber pop', 'indie folk', 'stomp and holler']",152613,62,False,0.386,0.205,4,-16.699,1,0.0366,0.653,0.0448,0.106,0.623,172.373,Love_Letter
51,Til Kingdom Come,1wQXj5bgxyZQ2XmE2X9s6n,X&Y,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,"['permanent wave', 'pop']",250668,62,False,0.607,0.395,0,-9.593,1,0.0287,0.61,0.00768,0.33,0.274,115.068,Love_Letter
52,Mystery of Love (From the Original Motion Picture “Call Me by Your Name”),0oTtnnedK0C4unALxVTPhz,Mystery of Love (From the Original Motion Picture “Call Me by Your Name”),Sufjan Stevens,4MXUO7sVCaFgFjoTI5ox5c,"['baroque pop', 'chamber pop', 'pop', 'singer-songwriter']",248964,61,False,0.365,0.273,4,-16.526,0,0.038,0.94,0.431,0.109,0.238,132.285,Love_Letter
53,Do You Realize??,2DFRFqWNahKtFD112H2iEZ,Yoshimi Battles the Pink Robots,The Flaming Lips,16eRpMNXSQ15wuJoeqguaB,"['alternative rock', 'art rock', 'indie rock', 'modern rock', 'noise pop', 'okc indie', 'rock']",213173,61,False,0.464,0.797,0,-5.244,1,0.0333,0.006,0.000304,0.392,0.547,129.964,Love_Letter
54,Thank You,751gBcu62kORDelX7FV0mM,No Angel,Dido,2mpeljBig2IXLXRAFO9AAs,['pop rock'],217826,61,False,0.722,0.595,1,-9.928,0,0.0415,0.284,0.00054,0.0694,0.738,79.981,Love_Letter
55,No One's Gonna Love You,2IvNxLl01CTAfCOA103Tgx,Cease To Begin,Band of Horses,0OdUWJ0sBjDrqHygGUXeCF,"['indie rock', 'modern rock', 'stomp and holler']",217333,61,False,0.313,0.894,1,-3.579,1,0.0294,0.122,0.0,0.0925,0.363,149.044,Love_Letter
56,Anyone Else But You,2pKi1lRvXNASy7ybeQIDTy,The Moldy Peaches,The Moldy Peaches,7GGv4mV9JTJK9e7nIzUliU,"['anti-folk', 'lo-fi']",180093,61,False,0.521,0.237,7,-12.535,1,0.051,0.923,0.0,0.144,0.58,145.856,Love_Letter
57,"Cheer Up, My Brother",37D9O4De2WL1hA6gyResgl,Sunday,HNNY,6Yae9Ia1nq6JLLojBzwN1r,"['deep house', 'electronica', 'float house', 'indie soul', 'swedish electronic', 'swedish house', 'swedish synthpop']",305776,60,False,0.761,0.263,0,-14.762,0,0.0473,0.12,0.239,0.0996,0.315,107.991,Love_Letter
58,Lua,6BqrPvrPOwpYkdLCgSqtVB,"I'm Wide Awake, It's Morning",Bright Eyes,5o206eFLx38glA2bb4zqIU,"['anti-folk', 'chamber pop', 'indie pop', 'indie rock', 'melancholia', 'omaha indie', 'stomp and holler']",271600,60,False,0.618,0.155,2,-17.031,1,0.0799,0.811,3.3e-05,0.077,0.305,105.325,Love_Letter
59,To Be Alone With You,12homE4JpBey5cckgoepR7,Seven Swans,Sufjan Stevens,4MXUO7sVCaFgFjoTI5ox5c,"['baroque pop', 'chamber pop', 'pop', 'singer-songwriter']",168040,61,False,0.519,0.163,0,-18.131,0,0.0489,0.926,0.751,0.115,0.356,142.119,Love_Letter
60,Love Letter From The Sea to The Shore,2uPFYzZXZSgIP6AHKneCLT,Love Letter From The Sea to The Shore,Delaney Bailey,3Os4q49SgEN0Tv3fxKw3Sp,"['gen z singer-songwriter', 'indie pop']",191960,60,False,0.385,0.264,2,-14.792,1,0.0304,0.87,0.068,0.476,0.386,161.633,Love_Letter
61,Orange Sky,0Y1fueUFu8jQtUxdUmOojf,Four Songs,Alexi Murdoch,25mrbNwFzoqPWyYXLhiDRw,"['british singer-songwriter', 'indie folk', 'neo mellow', 'stomp and holler']",379520,60,False,0.685,0.15,2,-20.543,1,0.039,0.797,0.0461,0.1,0.125,124.956,Love_Letter
62,Julia (deep diving),4obJRBmV1AnO09jj03zIqk,Actual Life (April 14 - December 17 2020),Fred again..,4oLeXFyACqeem2VImYeBFe,[],274203,60,True,0.65,0.617,11,-11.864,1,0.137,0.162,0.328,0.133,0.238,128.006,Love_Letter
63,Daydreaming,1Rd5OVjqDAr5xC96MHt448,A Moon Shaped Pool,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",384438,60,False,0.214,0.263,9,-13.207,0,0.0336,0.968,0.853,0.126,0.113,137.561,Love_Letter
64,A Real Hero,6ei4QrpcciclGH593uHKo8,Innerworld (Deluxe Edition),Electric Youth,45YbCFM0an4hsEXMdQ4k3b,"['filter house', 'popwave', 'synthwave']",267693,59,False,0.705,0.443,10,-8.422,1,0.0349,0.744,0.556,0.163,0.376,112.001,Love_Letter
65,Destiny,27ViQppP3LZPCJl2A0w9kp,Simple Things,Zero 7,14H7ag1wpQOsPPQJOD6Dqr,"['downtempo', 'electronica', 'nu jazz', 'trip hop']",338279,59,False,0.63,0.576,7,-9.046,0,0.0304,0.217,0.686,0.129,0.471,138.009,Love_Letter
66,Eyes,1a9czdo8IX5InOiSOg6xpv,Eyes,Rogue Wave,2JSc53B5cQ31m0xTB7JFpG,"['bay area indie', 'indie rock', 'noise pop', 'oakland indie', 'stomp and holler']",148866,58,False,0.642,0.462,1,-8.026,1,0.0294,0.821,2.51e-06,0.106,0.484,130.015,Love_Letter
67,Say Yes,3XtkcPHbYX0BImTQLlbSVN,Either/Or,Elliott Smith,2ApaG60P4r0yhBoDCGD8YG,"['alternative rock', 'indie rock', 'melancholia', 'pop rock', 'rock', 'singer-songwriter']",139000,58,False,0.499,0.0875,5,-20.383,1,0.05,0.871,0.000221,0.11,0.418,153.439,Love_Letter
68,Transatlanticism,0DoACS30GwIY6qaFjCMMUz,Transatlanticism (10th Anniversary Edition),Death Cab for Cutie,0YrtvWJMgSdVrk3SfNjTbx,"['indie pop', 'indie rock', 'modern rock', 'washington indie']",475093,57,False,0.44,0.446,9,-9.928,1,0.031,0.39,0.569,0.179,0.201,127.372,Love_Letter
69,Such Great Heights,6dDxgfvM8pJm7AzmLZB1nN,Around the Well,Iron & Wine,4M5nCE77Qaxayuhp3fVn4V,"['chamber pop', 'indie folk', 'stomp and holler']",251280,57,False,0.611,0.275,6,-10.644,1,0.028,0.808,0.911,0.403,0.552,94.116,Love_Letter
70,(No One Knows Me) Like the Piano,2UBwvSk8tTMqydEdWsfBb8,Process (Bonus Edition),Sampha,2WoVwexZuODvclzULjPQtm,['indie soul'],218160,57,False,0.62,0.199,10,-13.788,1,0.0344,0.976,0.00178,0.107,0.179,129.01,Love_Letter
71,I Ain't Ever Loved No One - Acoustic,2z3HKlpENvfz1Am2MNF2pL,The Other Way,Donovan Woods,4SOtk3HtPYKqxnVuxNBMti,"['canadian singer-songwriter', 'indie folk', 'indiecoustica', 'neo mellow', 'new americana', 'stomp and holler']",199594,57,False,0.322,0.213,10,-14.915,0,0.0318,0.611,0.0,0.113,0.16,160.389,Love_Letter
72,Kingdom Leader,5GeIdhQ2HZ86I9HsQwvRAP,Kingdom Leader – Single,Boo Seeka,1SFz3S9eSUTc49ysstadiO,"['aussietronica', 'australian indie', 'australian pop']",214831,57,False,0.584,0.842,9,-4.35,0,0.0401,0.497,0.000277,0.0804,0.735,162.031,Love_Letter
73,She Moves In Her Own Way,2SGBEDwsOAOAHrrdAd304i,Inside In / Inside Out,The Kooks,1GLtl8uqKmnyCWxHmw9tL4,"['brighton indie', 'modern rock', 'rock']",169306,56,False,0.431,0.81,7,-5.379,1,0.066,0.276,0.0,0.0906,0.795,76.412,Love_Letter
74,Tobacco Sunburst,4pJEkzhZY84h8kmPkUhfwC,Chip Chrome & The Mono-Tones,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",296813,56,False,0.413,0.474,5,-11.472,1,0.0328,0.0419,0.508,0.384,0.446,111.01,Love_Letter
0,Under The Influence,5IgjP7X4th6nMNDh4akUHb,Indigo (Extended),Chris Brown,7bXgB6jMjp9ATFy66eO08Z,"['dance pop', 'pop', 'r&b']",184613,96,True,0.733,0.69,9,-5.529,0,0.0427,0.0635,1.18e-06,0.105,0.31,116.992,Silk_Sheets
1,ALL MINE,3XgGQ1wjo5khvq2UImjyNF,WASTELAND,Brent Faiyaz,3tlXnStJ1fFhdScmQeLpuG,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",216062,81,True,0.617,0.378,9,-8.54,1,0.0315,0.428,9.16e-05,0.11,0.22,141.967,Silk_Sheets
