,Name,Track_ID,Album,Artist,Artist_ID,Artist_Genre,Duration_ms,Popularity,Explicit,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Playlist
92,It's Not The Same Anymore,7vRia9rlEuTDQxkfXIKySi,Pony,Rex Orange County,7pbDxGE6nQSZVfiFdq9lOL,"['bedroom pop', 'pop']",386200,72,False,0.666,0.317,5,-10.644,1,0.0327,0.873,3.74e-05,0.111,0.359,117.676,Life_Sucks
93,Unfaithful,13xxBnXOuiBxVxJI458B0i,A Girl Like Me,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",226973,72,False,0.588,0.391,0,-8.607,0,0.0334,0.839,0.0,0.227,0.349,144.069,Life_Sucks
94,Gravity,3SktMqZmo3M9zbB7oKMIF7,Continuum,John Mayer,0hEurMDQu99nJRq8pTxO14,"['neo mellow', 'singer-songwriter']",245826,73,False,0.753,0.326,7,-9.883,1,0.0342,0.731,0.00131,0.24,0.237,123.799,Life_Sucks
95,drunk,6D6HVKe7Qu3imn4zzJD0W9,always,keshi,3pc0bOVB5whxmD50W79wwO,"['chill r&b', 'pop']",227031,72,False,0.691,0.389,4,-8.247,1,0.0367,0.765,0.0,0.0941,0.306,104.952,Life_Sucks
96,If I Could Fly,5CRVwXGikmqzoRO6q7FeAg,Made In The A.M. (Deluxe Edition),One Direction,4AK6F7OLvEQ5QYCBNiQWHq,"['boy band', 'pop', 'post-teen pop', 'talent show']",230320,72,False,0.565,0.245,5,-9.132,1,0.0262,0.781,0.0,0.0998,0.307,75.055,Life_Sucks
97,Next To Me,31VOknKjFrEX47bZXzqcoF,Evolve,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,"['modern rock', 'rock']",230288,72,False,0.301,0.672,2,-4.497,1,0.0623,0.28,3.1e-05,0.0609,0.384,169.497,Life_Sucks
98,Complicated,0jllH0usRFD4LJkJnGK9Lf,Complicated,Olivia O'Brien,1QRj3hoop9Mv5VvHQkwPEp,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'uk pop']",189000,71,False,0.657,0.355,7,-12.044,1,0.0714,0.694,0.000427,0.123,0.0808,74.99,Life_Sucks
99,Supercut,6K8VQ84MqhsoakN5MjrnVR,Melodrama,Lorde,163tK9Wjr9P9DmM0AVK7lm,"['art pop', 'metropopolis', 'nz pop', 'pop', 'yakut pop']",277506,71,False,0.562,0.437,0,-10.229,1,0.052,0.219,2.18e-05,0.0806,0.15,124.852,Life_Sucks
100,Leave a Light On,6lOWoTqVnAWXchddtTH31W,Leave a Light On,Tom Walker,7z2avKuuiMAT4XZJFv8Rvh,"['indie anthem-folk', 'pop', 'uk pop']",185863,71,False,0.586,0.624,5,-5.946,1,0.113,0.0153,1.78e-06,0.133,0.267,68.976,Life_Sucks
101,Naked,7krbSH3rd8lhIZvuzTV3Bl,Naked,James Arthur,4IWBUUAFIplrNtaOHcJPRM,"['pop', 'talent show', 'uk pop']",234106,71,False,0.529,0.607,6,-6.781,1,0.0574,0.104,0.0,0.0631,0.238,101.966,Life_Sucks
102,Irreplaceable,6RX5iL93VZ5fKmyvNXvF1r,B'Day Deluxe Edition,Beyoncé,6vWDO969PvNqNYHIOW5v0m,"['dance pop', 'pop', 'r&b']",227853,71,False,0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,Life_Sucks
103,summer depression,2zPcVDSpYNVKQ5c7jR7MXj,summer depression,girl in red,3uwAm6vQy7kWPS2bciKWx9,"['bedroom pop', 'bubblegrunge', 'indie pop', 'norwegian indie', 'pop']",151693,71,True,0.691,0.306,9,-15.651,1,0.0544,0.632,0.479,0.108,0.62,129.929,Life_Sucks
104,Let It Go,13HVjjWUZFaWilh2QUJKsP,Chaos And The Calm,James Bay,4EzkuveR9pLvDVFNx6foYD,"['neo mellow', 'pop', 'uk pop']",260533,71,False,0.546,0.311,1,-10.396,1,0.0288,0.818,1.65e-05,0.107,0.246,147.464,Life_Sucks
105,Not About Angels,5sF7hdYvhrcgNq8NZjfK8L,Not About Angels,Birdy,2WX2uTcsvV5OnS0inACecP,"['pop', 'uk pop']",189475,71,False,0.405,0.111,0,-11.879,1,0.0369,0.964,4.37e-05,0.0872,0.219,116.86,Life_Sucks
106,chaotic,2bdqU7C4softKNcMYDFi96,chaotic,Tate McRae,45dkTj5sMRSjrmBSBeiHym,"['pop', 'uk pop']",178720,71,True,0.412,0.382,2,-7.023,0,0.0497,0.59,0.0,0.0931,0.318,81.493,Life_Sucks
107,Unstable (feat. The Kid LAROI),137mSruegm1u6x9NvwiagR,Justice,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,"['canadian pop', 'pop']",158324,71,False,0.495,0.333,4,-10.109,0,0.0288,0.737,0.0,0.112,0.37,99.757,Life_Sucks
108,Gone,6sHxpnCerm9M6A5zaFFNfs,Gone,Blake Rose,7wLyGTO9vUS7ndlq4BvBGe,"['alt z', 'australian electropop', 'australian pop', 'electropop', 'pop', 'uk pop']",205462,71,False,0.317,0.545,11,-6.439,0,0.0469,0.039,0.0,0.116,0.14,139.014,Life_Sucks
109,"fuck, i'm lonely (with Anne-Marie)",09PGubKAMryhOWv1LHpCYz,~how i'm feeling~,Lauv,5JZ7CnR6gTvEMKX4g70Amv,"['electropop', 'pop']",198973,71,True,0.809,0.547,9,-7.304,1,0.0609,0.46,0.0,0.0543,0.717,95.012,Life_Sucks
110,I'll Never Love Again - Film Version,4A7EkKijzA4ryEoCRWJzdG,A Star Is Born Soundtrack,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,"['art pop', 'dance pop', 'pop']",281066,71,False,0.451,0.34,7,-7.466,1,0.031,0.763,2.49e-06,0.135,0.221,110.502,Life_Sucks
111,Burn,7z3N2W7Xz1t2G2sAO8wFVH,Confessions (Expanded Edition),Usher,23zg3TcAtWQy7J6upgbUnj,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",231933,71,False,0.796,0.477,1,-7.161,1,0.108,0.314,0.0,0.12,0.685,119.928,Life_Sucks
112,It Will Rain,0RUGuh2uSNFJpGMSsD1F5C,The Twilight Saga: Breaking Dawn - Part 1 (Original Motion Picture Soundtrack),Various Artists,0LyfQWJT6nXafLPZqxe9Of,[],257720,71,False,0.576,0.835,2,-6.826,1,0.0486,0.337,0.0,0.082,0.476,150.017,Life_Sucks
113,Because of You,3f3omU8n47Mqyab5nCaGyT,Breakaway,Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,"['dance pop', 'neo mellow', 'pop', 'post-teen pop', 'talent show', 'uk pop']",219493,70,False,0.583,0.584,5,-5.362,0,0.0314,0.254,0.0,0.123,0.136,140.039,Life_Sucks
114,I Don't Like Myself,3soSAbnGLuJeARGmegvMFJ,Mercury - Acts 1 & 2,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,"['modern rock', 'rock']",185495,70,False,0.574,0.71,11,-4.84,0,0.0361,0.177,0.0,0.0867,0.6,172.88,Life_Sucks
115,When You're Gone,54JKnDB3CzVu8wNAOM27BI,The Best Damn Thing (Expanded Edition),Avril Lavigne,0p4nmQO2msCgU4IF37Wi3j,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",240493,70,False,0.457,0.719,4,-3.921,0,0.0323,0.191,0.0,0.228,0.168,142.034,Life_Sucks
116,Lonely,6U1iuA5QfzYRPJxvdcxqtf,THE END OF EVERYTHING,Noah Cyrus,55fhWPvDiMpLnE4ZzNXZyW,"['pop', 'post-teen pop']",144377,70,False,0.53,0.281,5,-8.274,1,0.0577,0.798,0.0,0.0928,0.341,122.442,Life_Sucks
117,Lost My Mind,6vp2kWUZ99zyxpzkwtLtJu,Lost My Mind,FiloChill,3dwVndIdsi5UVhJjFstRUX,['slowed and reverb'],202010,70,False,0.372,0.407,1,-13.168,1,0.0348,0.115,0.722,0.126,0.138,169.664,Life_Sucks
118,"How Long - From""Euphoria"" An HBO Original Series",05eZlxyjbkHMPCnunUasCS,"How Long (From ""Euphoria"" An HBO Original Series)",Tove Lo,4NHQUGzhtTLFvgF5SZesLK,"['dance pop', 'electropop', 'metropopolis', 'pop', 'swedish electropop', 'swedish pop', 'swedish synthpop', 'uk pop']",199314,70,False,0.668,0.687,7,-7.129,0,0.058,0.0157,0.000822,0.149,0.468,97.025,Life_Sucks
119,To Build A Home,3AqPL1n1wKc5DVFFnYuJhp,Ma Fleur,The Cinematic Orchestra,32ogthv0BdaSMPml02X9YB,"['downtempo', 'electronica', 'ninja', 'nu jazz']",370666,70,False,0.264,0.128,9,-15.443,1,0.034,0.885,0.352,0.105,0.0774,148.499,Life_Sucks
120,Stone Cold,3by8IfnW9dZ2t4pZw1WVxz,Confident,Demi Lovato,6S2OmqARrzebs0tKUEyXyp,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",191307,70,False,0.419,0.453,8,-7.685,1,0.0437,0.539,0.0,0.0971,0.356,140.327,Life_Sucks
121,Funeral,3rJDsZjIaCfJQSqRUvl0BM,Stranger in the Alps,Phoebe Bridgers,1r1uxoy19fzMxunt3ONAkG,"['indie pop', 'la indie']",232373,70,False,0.218,0.263,11,-14.416,1,0.0376,0.947,0.00028,0.0919,0.307,170.724,Life_Sucks
122,Beneath Your Beautiful (feat. Emeli Sandé),2EcsgXlxz99UMDSPg5T8RF,Electronic Earth (Expanded Edition),Labrinth,2feDdbD5araYcm6JhFHHw7,"['indie poptimism', 'pop']",271813,69,False,0.561,0.522,2,-5.857,1,0.0318,0.227,0.0,0.104,0.238,83.962,Life_Sucks
123,Lost Without You,3cWI6Hj9LQ0MfMuhw9uSMc,Freya Ridings,Freya Ridings,5pDjmC5mRl7vDJhsjVwNfk,['uk pop'],225853,69,False,0.386,0.136,6,-9.267,1,0.0458,0.932,0.0,0.0653,0.0976,67.016,Life_Sucks
124,The Climb,0V8FYVlBFuXXTIvRnMbZyS,Hannah Montana The Movie,Various Artists,0LyfQWJT6nXafLPZqxe9Of,[],236066,69,False,0.327,0.588,4,-6.611,1,0.0336,0.0834,0.0,0.104,0.329,161.074,Life_Sucks
125,Sad Song (feat. Elena Coats),05CrK6Q5VGtfPDtyQFJ4Kf,Somewhere Somehow,We The Kings,3ao3jf5d70Tf4fPh2bnXVl,"['neo mellow', 'neon pop punk', 'piano rock', 'pop punk', 'pop rock', 'post-teen pop']",226330,69,False,0.512,0.526,1,-5.44,1,0.0251,0.0724,0.0,0.0675,0.249,85.024,Life_Sucks
126,The One That Got Away - Acoustic,5jx8tCxiO0uIbo2uNia23K,Teenage Dream: The Complete Confection,Katy Perry,6jJ0s89eD6GaHleKKya26X,"['dance pop', 'pop']",259040,69,False,0.714,0.434,4,-11.542,1,0.0396,0.697,0.0,0.0919,0.352,123.942,Life_Sucks
127,High Hopes,6KkyuDhrEhR5nJVKtv9mCf,In A Perfect World (Expanded Edition),Kodaline,4BxCuXFJrSWGi1KHcVqaU4,"['irish pop', 'pop', 'pop rock', 'uk pop']",230266,68,False,0.488,0.487,4,-6.371,1,0.0305,0.577,0.0,0.193,0.219,77.278,Life_Sucks
128,A Drop In The Ocean,5JDcQAztvZTIkrWoZihgvC,The Bedroom Demos,Ron Pope,6CmXhyslohOFRJMtPpRm4O,"['acoustic pop', 'neo mellow', 'piano rock', 'pop rock', 'uk pop', 'viral pop']",220239,68,False,0.447,0.393,5,-8.65,1,0.038,0.785,0.0,0.28,0.564,73.139,Life_Sucks
129,Superficial Love,5hwh37sTi84MVhCBMWzhGE,The Intro,Ruth B.,2WzaAvm2bBCf4pEhyuDgCY,"['alt z', 'canadian contemporary r&b', 'canadian pop', 'pop']",207973,68,False,0.477,0.242,8,-9.162,1,0.0529,0.928,0.0,0.0818,0.488,43.509,Life_Sucks
130,Privilege,0Nwar8rweBUyfyuoyjjUvk,"My Dear Melancholy,",The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",170573,68,True,0.404,0.564,11,-7.013,0,0.0344,0.915,0.00252,0.134,0.371,93.631,Life_Sucks
131,Skyscraper,4B3RmT3cGvh8By3WY9pbIx,Unbroken,Demi Lovato,6S2OmqARrzebs0tKUEyXyp,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",221293,68,False,0.573,0.581,7,-3.325,1,0.0276,0.148,0.0,0.128,0.188,103.82,Life_Sucks
132,Love You Goodbye,1ZWLWVqeEMWMKTlteS0yLH,Made In The A.M. (Deluxe Edition),One Direction,4AK6F7OLvEQ5QYCBNiQWHq,"['boy band', 'pop', 'post-teen pop', 'talent show']",196933,68,False,0.546,0.657,1,-4.787,1,0.0332,0.0928,0.0,0.119,0.361,133.188,Life_Sucks
133,that way - with Jeremy Zucker,6W4SftknKhWj0iFoHN7aYU,that way (with Jeremy Zucker),Tate McRae,45dkTj5sMRSjrmBSBeiHym,"['pop', 'uk pop']",174299,68,False,0.394,0.398,0,-10.202,1,0.219,0.573,0.0,0.313,0.361,78.438,Life_Sucks
134,Carry You,0u4rkpmNtgcFxYHepnVF4v,Bathing Beach,Novo Amor,0rZp7G3gIH6WkyeXbrZnGi,"['ambient folk', 'indie folk', 'pop']",273106,68,False,0.334,0.397,7,-7.993,1,0.0284,0.558,0.0774,0.126,0.035,93.445,Life_Sucks
135,Consequences,7sTtHHrD0zDpmzQzH3zegz,Camila,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",178466,68,False,0.455,0.292,0,-6.792,1,0.0563,0.889,0.0,0.106,0.43,84.339,Life_Sucks
136,Purpose,2IjyFRCRn8x1bEquOM3vxg,Purpose (Deluxe),Justin Bieber,1uNFoZAHBGtllmzznpCI3s,"['canadian pop', 'pop']",210160,68,False,0.481,0.285,0,-10.848,1,0.0424,0.9,0.0,0.123,0.316,130.029,Life_Sucks
137,Half a Heart,6nIE1oCE4udqMGv3bqVNVb,Midnight Memories (Deluxe),One Direction,4AK6F7OLvEQ5QYCBNiQWHq,"['boy band', 'pop', 'post-teen pop', 'talent show']",188546,67,False,0.515,0.714,0,-4.516,1,0.0348,0.286,0.0,0.118,0.495,155.954,Life_Sucks
138,Sober,0STK94RxUulYqWzwFlyAb5,Sober,Demi Lovato,6S2OmqARrzebs0tKUEyXyp,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",197893,68,False,0.397,0.303,1,-10.413,1,0.11,0.798,4.16e-06,0.0824,0.17,170.22,Life_Sucks
139,when was it over? (feat. Sam Hunt),779UN3kabApm2zfqX549vf,when was it over? (feat. Sam Hunt),Sasha Alex Sloan,4xnihxcoXWK3UqryOSnbw5,"['alt z', 'electropop', 'pop']",218093,67,False,0.626,0.453,7,-9.295,1,0.0306,0.816,1.91e-06,0.0904,0.494,129.958,Life_Sucks
140,Better in Time,2iXBZ32Fz5VDCLeE0JIdX5,Spirit,Leona Lewis,5lKZWd6HiSCLfnDGrq9RAm,"['british soul', 'dance pop', 'europop', 'neo mellow', 'pop', 'post-teen pop', 'talent show', 'uk pop']",234173,67,False,0.584,0.7,6,-4.251,1,0.0506,0.512,2.43e-05,0.13,0.549,163.953,Life_Sucks
141,Head Above Water,7gY3cyGcB2wnk2xDXiA0pe,Head Above Water,Avril Lavigne,0p4nmQO2msCgU4IF37Wi3j,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",220850,67,False,0.578,0.694,5,-5.351,1,0.0706,0.0112,0.0,0.102,0.268,129.921,Life_Sucks
142,Homesick,5E5MqaS6eOsbaJibl3YeMZ,Dua Lipa (Deluxe),Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,"['dance pop', 'pop', 'uk pop']",230480,67,False,0.426,0.224,6,-8.683,1,0.0391,0.948,0.0,0.112,0.399,85.728,Life_Sucks
143,Turn Back Time,4KnnWpUyPfQD6X5SQSTlH3,Turn Back Time,Daniel Schulz,3pVuaUisHmRfVy53qWwmql,['scandipop'],223561,67,False,0.68,0.346,7,-6.533,1,0.0302,0.231,0.0,0.26,0.224,95.952,Life_Sucks
144,better off,7bdYxWPCs46dQ0XLwySOyv,glisten,Jeremy Zucker,3gIRvgZssIb9aiirIg0nI3,"['electropop', 'pop']",193946,67,False,0.708,0.322,8,-12.46,0,0.0371,0.747,9.24e-05,0.137,0.46,98.892,Life_Sucks
145,Collide,6dwkFmLUz6hx2CZG2EqLol,Stop All The World Now,Howie Day,0ekbDNE2eOq8QiaXM34wer,"['acoustic pop', 'neo mellow', 'pop rock']",249120,67,False,0.636,0.625,11,-7.895,1,0.0277,0.222,5.35e-05,0.119,0.342,93.931,Life_Sucks
146,Love Someone,2JqnpexlO9dmvjUMCaLCLJ,Love Someone,Lukas Graham,25u4wHJWxCA9vO0CzxAbK7,"['danish pop', 'pop', 'scandipop']",205463,67,False,0.55,0.415,9,-6.557,0,0.052,0.161,0.0,0.108,0.274,172.065,Life_Sucks
147,Afterthought,1ggYjU6zdFHgANcku82boU,Nectar,Joji,3MZsBdqDrRTJihTHQrO6Dq,['viral pop'],194871,67,False,0.668,0.547,1,-8.024,1,0.0353,0.398,0.0766,0.0931,0.192,83.5,Life_Sucks
148,I Can't Fall in Love Without You,4VPXFi4vFTtS9wHe6oMQaT,So Good,Zara Larsson,1Xylc3o4UrD53lo9CvFvVg,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house', 'uk pop']",180640,66,True,0.485,0.332,4,-9.244,1,0.0338,0.784,0.000122,0.146,0.273,130.813,Life_Sucks
149,Perfectly Wrong,6nat4Z7iRKWVk1qngQqI0Q,Shawn Mendes,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",212773,66,False,0.361,0.311,2,-11.748,0,0.0369,0.872,0.0,0.0987,0.323,89.362,Life_Sucks
150,I Won't Give Up,05pKAafT85jeeNhZ6kq7HT,I Won't Give Up,Jason Mraz,4phGZZrJZRo4ElhRtViYdl,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",240165,66,False,0.585,0.303,4,-10.058,1,0.0398,0.694,0.0,0.115,0.142,136.703,Life_Sucks
151,Cry with you,46LAHXpuIUZ5kR7AyQ1qmd,CRUSHER,Jeremy Zucker,3gIRvgZssIb9aiirIg0nI3,"['electropop', 'pop']",217040,66,True,0.516,0.323,2,-9.688,1,0.0716,0.489,4.82e-06,0.189,0.386,159.861,Life_Sucks
152,I Will Follow You into the Dark,3kZC0ZmFWrEHdUCmUqlvgZ,Plans,Death Cab for Cutie,0YrtvWJMgSdVrk3SfNjTbx,"['indie pop', 'indie rock', 'modern rock', 'washington indie']",189186,66,False,0.517,0.206,5,-12.233,1,0.0421,0.924,0.0,0.118,0.489,80.401,Life_Sucks
153,Need You Now,7h70RTLbnhDyPGXjl3iEhh,Need You Now,Lady A,32WkQRZEVKSzVAAYqukAEA,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow', 'pop']",236440,66,False,0.581,0.717,4,-4.433,1,0.0318,0.0298,0.000186,0.243,0.316,107.884,Life_Sucks
154,Turning Tables,4oy98QoABnGKpvapDkI525,21,Adele,4dpARuHxo51G3z768sgnrY,"['british soul', 'pop', 'pop soul', 'uk pop']",250000,66,False,0.353,0.446,0,-6.044,0,0.0285,0.95,1.35e-05,0.132,0.211,155.476,Life_Sucks
155,Such A Simple Thing,4PuUa8e5s7P3Zv1IdCGIsa,Part Of The Light,Ray LaMontagne,6DoH7ywD5BcQvjloe9OcIj,"['acoustic pop', 'indie folk', 'neo mellow', 'stomp and holler']",296386,66,False,0.522,0.256,10,-11.216,1,0.0258,0.86,0.000806,0.142,0.13,76.349,Life_Sucks
156,You Said You'd Grow Old With Me,41WTP0gosjYD74B06uS2tL,Wide Awake,Michael Schulte,21aa4pj9BvbFB2iT8kRpnq,"['german pop', 'tvog', 'uk pop']",224743,65,False,0.531,0.347,0,-7.044,1,0.0345,0.905,0.0,0.0935,0.289,114.441,Life_Sucks
157,Keep Holding On,4UPcXTh26ilb7owtuyHqNI,The Best Damn Thing (Expanded Edition),Avril Lavigne,0p4nmQO2msCgU4IF37Wi3j,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",239906,65,False,0.162,0.786,7,-2.353,1,0.038,0.0374,0.0,0.143,0.138,161.192,Life_Sucks
158,In My Veins - Feat. Erin Mccarley,7LwGBxB0h0CVmkOZxYKn0g,In My Veins (Feat. Erin Mccarley),Andrew Belle,3UAk61T8PItbpgEi9u7ofY,"['acoustic pop', 'indie folk', 'neo mellow']",318908,65,False,0.548,0.42,0,-7.842,1,0.0277,0.198,4.46e-06,0.0899,0.196,128.012,Life_Sucks
159,I Can't Carry This Anymore,2vzWylXWogTG11HR0frews,I Can't Carry This Anymore,Anson Seabra,2jHp7gQArCQrlMvdrIVFCg,"['gen z singer-songwriter', 'pop', 'uk pop']",200000,65,False,0.451,0.0873,3,-16.815,1,0.063,0.907,2.46e-06,0.355,0.456,166.603,Life_Sucks
160,Is It Just Me? (feat. JP Cooper),754zNJgoWQaGETFzSYVlmC,Is It Just Me?,Emily Burns,6Gi8ZaXGx8MK79HwzXpuVZ,"['alt z', 'uk pop']",203300,65,True,0.478,0.339,4,-7.355,1,0.0544,0.688,0.0,0.104,0.288,145.441,Life_Sucks
161,The Story Never Ends,3u5bTqHMM1P34ZkbwzdckV,I met you when I was 18. (the playlist),Lauv,5JZ7CnR6gTvEMKX4g70Amv,"['electropop', 'pop']",229029,65,False,0.614,0.126,9,-9.403,1,0.0376,0.911,0.0,0.148,0.351,119.945,Life_Sucks
162,Hold Back The River,7tmtOEDxPN7CWaQWBsG1DY,Chaos And The Calm,James Bay,4EzkuveR9pLvDVFNx6foYD,"['neo mellow', 'pop', 'uk pop']",238746,65,False,0.715,0.715,5,-7.364,1,0.0904,0.0526,0.0,0.0936,0.506,134.923,Life_Sucks
163,Breathe (2 AM),5auMzVHFr5Zfw6IbKarZ56,Wreck of the Day,Anna Nalick,4LoM3lMauQ540MW9QiyIcR,"['acoustic pop', 'lilith', 'neo mellow']",279826,65,False,0.386,0.452,2,-7.715,1,0.0278,0.417,0.0,0.0881,0.287,169.837,Life_Sucks
164,Unsteady - Erich Lee Gravity Remix,7AOdyU64RafmvJUL4WMotN,Me Before You (Original Motion Picture Soundtrack),Various Artists,0LyfQWJT6nXafLPZqxe9Of,[],204586,65,False,0.345,0.574,2,-7.431,1,0.0435,0.0112,1.61e-05,0.343,0.0736,116.679,Life_Sucks
165,Close To You,6D2tzc8kRnZb7P1lNwMBLH,ANTI (Deluxe),Rihanna,5pKCCKE2ajJHZ9KAiaK11H,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",223213,65,False,0.494,0.17,10,-11.368,1,0.0337,0.895,0.0,0.139,0.145,80.098,Life_Sucks
166,Break My Heart Again,2is19a6HY7ZdWP654IMhEE,Break My Heart Again,FINNEAS,37M5pPGs6V1fchFJSgCguX,"['alt z', 'electropop', 'la indie', 'pop']",238012,64,False,0.402,0.151,4,-14.227,0,0.0395,0.907,0.0,0.0941,0.483,144.293,Life_Sucks
167,Front Porch,5sVyefkGgQeYCgnqr4KslQ,Front Porch,Joy Williams,4TCXgdDPm10ensLNCVnIYa,"['acoustic pop', 'christian indie', 'indie folk', 'indiecoustica', 'nashville americana', 'nashville singer-songwriter', 'neo mellow', 'new americana']",231813,64,False,0.567,0.224,1,-10.024,1,0.0299,0.887,0.0,0.109,0.2,124.44,Life_Sucks
168,The One,0My8NPmENHrN5W7OfgZnZJ,Coming Up for Air (Expanded Edition),Kodaline,4BxCuXFJrSWGi1KHcVqaU4,"['irish pop', 'pop', 'pop rock', 'uk pop']",232520,64,False,0.43,0.587,9,-8.003,1,0.0348,0.654,8.83e-05,0.158,0.332,156.006,Life_Sucks
169,Unlearn (with Gracie Abrams),6GH4tLwGW6HliKbZBdt6hD,Unlearn (with Gracie Abrams),benny blanco,5CiGnKThu5ctn9pBxv7DGa,"['dance pop', 'electropop', 'pop', 'pop rap']",155361,64,True,0.429,0.214,1,-12.261,1,0.242,0.897,0.0,0.105,0.189,77.849,Life_Sucks
170,Too Sad To Cry,3CRtbOoAP82y0VbPO5j1ft,Self Portrait,Sasha Alex Sloan,4xnihxcoXWK3UqryOSnbw5,"['alt z', 'electropop', 'pop']",208986,64,True,0.515,0.27,10,-9.935,1,0.0357,0.842,0.0,0.114,0.234,120.483,Life_Sucks
171,Favourite Ex,1a1SQeSqUKzH5OUVTEx4ae,Favourite Ex,Maisie Peters,2RVvqRBon9NgaGXKfywDSs,"['alt z', 'indie pop', 'pop', 'uk pop']",201694,64,False,0.396,0.177,5,-10.277,1,0.0378,0.718,0.0,0.139,0.221,177.215,Life_Sucks
172,Bad Life,1eEK8eQETi8q8bU0lxRMlq,Bad Life,Sigrid,4TrraAsitQKl821DQY42cZ,['norwegian pop'],226867,64,False,0.557,0.583,4,-4.127,1,0.0308,0.124,0.0,0.187,0.215,95.349,Life_Sucks
173,River Of Tears,3ArYVrRb0lDBLzuJJqIXzC,Know-It-All (Deluxe),Alessia Cara,2wUjUUtkb5lvLKcGKsKqsR,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'uk pop']",254506,64,False,0.389,0.373,6,-5.72,1,0.047,0.928,0.0,0.146,0.283,90.289,Life_Sucks
174,Call It Dreaming,1MxHIIzcTeFnaNsDGY3pfj,Beast Epic,Iron & Wine,4M5nCE77Qaxayuhp3fVn4V,"['chamber pop', 'indie folk', 'stomp and holler']",231754,64,False,0.512,0.501,5,-9.971,1,0.0325,0.609,6.25e-05,0.0973,0.726,79.989,Life_Sucks
175,Your Shirt,6zdg9ovHEPx9EblJcc7FGf,Your Shirt,Chelsea Cutler,5JMLG56F1X5mFmWNmS0iAp,"['alt z', 'electropop', 'indie poptimism', 'pop', 'tropical house']",230000,63,False,0.433,0.478,2,-6.641,1,0.0725,0.191,0.0,0.32,0.173,179.98,Life_Sucks
176,Rush (feat. Jessie Reyez),7tTRP2vA00uScZ4SjB3ZQZ,Rush (feat. Jessie Reyez),Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,"['pop', 'uk pop']",198351,63,False,0.631,0.609,1,-7.394,1,0.0886,0.565,0.0,0.635,0.38,119.636,Life_Sucks
177,Ew,3Nc86B5XmDlG1KuEeSLD8x,Nectar,Joji,3MZsBdqDrRTJihTHQrO6Dq,['viral pop'],207710,63,False,0.48,0.373,10,-9.297,1,0.0278,0.804,0.067,0.12,0.0376,114.078,Life_Sucks
178,You Don't Know,5F7dkkzWdHWPpn9zOYu8Ng,Tired Eyes,Katelyn Tarver,6i8Tae6takoQos2JZ4vdRn,"['alt z', 'post-teen pop', 'uk pop', 'viral pop']",260851,63,False,0.546,0.315,1,-8.532,1,0.0499,0.734,1.26e-06,0.105,0.139,78.076,Life_Sucks
179,Never Be Alone,4LWIp8HAFxpfg37mnxHqCS,Handwritten,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",215813,63,False,0.377,0.466,10,-6.927,1,0.0353,0.514,5.63e-05,0.0781,0.276,199.853,Life_Sucks
180,Dreaming with a Broken Heart,7keXdrB4mz57u4b8YkCwag,Continuum,John Mayer,0hEurMDQu99nJRq8pTxO14,"['neo mellow', 'singer-songwriter']",245746,63,False,0.61,0.349,0,-9.321,1,0.0301,0.554,0.0099,0.201,0.155,136.012,Life_Sucks
